Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
720,41426,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,140,90,260,149,1245,149,41,115,295,61
303,41426,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,60,10,90,44,496,63,40,-10,106,65
720,41426,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,60,30,100,50,397,68,16,33,117,41
970,41426,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,51,396,64,19,15,114,49
719,41426,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,60,30,100,53,1028,64,16,37,116,34
970,41426,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,43,597,56,14,40,98,25
303,41426,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,170,140,270,94,562,136,26,137,228,34
970,41426,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,90,50,150,54,641,81,17,46,134,45
719,41426,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,110,170,130,280,113,897,163,31,167,274,39
970,41426,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,80,110,80,190,83,574,107,27,94,188,36
720,41426,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,130,180,140,310,123,947,178,34,182,298,43
630,41426,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,90,150,130,240,113,897,163,31,167,274,39
773,41426,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,90,60,160,83,574,107,27,92,188,37
630,41426,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,100,160,140,260,123,947,178,34,184,298,42
618,41426,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,80,120,90,200,94,562,136,26,137,228,34
309,41426,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,40,70,30,110,54,641,81,17,46,134,45
773,41426,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,310,430,300,740,272,1616,362,89,333,628,113
309,41426,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,300,310,210,610,260,1715,261,72,226,516,90
312,41426,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,210,290,190,500,200,1095,278,66,230,474,103
815,41426,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,140,220,160,360,141,764,204,45,186,342,64
563,41426,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,230,320,230,550,272,1616,362,89,333,628,113
712,41426,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,120,180,140,300,141,764,204,45,188,342,63
563,41426,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,220,230,150,450,260,1715,261,72,226,516,90
515,41426,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,230,300,180,530,271,1714,332,102,272,598,126
563,41426,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,40,30,60,21,798,32,5,21,53,16
563,41426,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,602,43,0,43,43,11
319,41426,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,40,30,60,23,843,35,6,25,57,16
641,41426,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,40,20,70,32,996,38,9,11,69,28
515,41426,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,22,608,30,7,15,52,18
816,41426,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,40,70,20,110,52,313,73,47,-6,124,72
314,41426,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,90,30,0,120,116,1142,25,35,-46,140,54
816,41426,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,50,20,80,41,239,55,13,19,95,38
660,41426,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,30,30,-10,60,35,204,43,13,-4,77,43
816,41426,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,36,236,46,13,0,81,43
314,41426,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,40,60,40,100,37,876,55,10,46,91,20
636,41426,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,60,40,100,36,828,53,10,43,88,20
573,41426,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,80,90,40,170,76,580,93,28,43,167,58
660,41426,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,80,50,140,65,1042,77,20,48,141,39
216,41426,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,20,20,30,18,478,26,5,12,44,16
513,41426,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,30,30,50,24,856,36,6,25,59,17
330,41426,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,90,150,90,240,111,767,167,36,137,276,63
567,41426,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,100,140,90,240,118,636,164,36,145,279,55
440,41426,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,170,180,120,350,149,1245,149,41,115,295,61
740,41426,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,80,30,130,51,396,64,19,17,114,48
513,41426,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,70,40,120,50,397,68,16,33,117,41
234,41426,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,50,20,90,38,414,55,12,26,92,33
234,41426,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,70,20,110,44,496,63,40,-8,106,64
414,41426,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,50,110,47,371,78,14,55,124,35
715,41426,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,50,70,60,120,59,842,85,16,80,143,25
262,41426,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,50,20,80,40,443,59,12,33,98,33
414,41426,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,40,70,10,110,53,597,75,48,-3,127,72
715,41426,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,110,70,200,81,1046,96,25,69,175,43
414,41426,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,70,50,120,48,593,62,15,47,109,26
715,41426,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,70,20,130,59,377,74,22,26,132,51
262,41426,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,110,160,50,270,110,665,154,100,33,262,121
262,41426,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,90,130,90,220,91,533,121,30,87,210,54
719,41456,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,130,80,250,145,1304,146,40,112,288,60
303,41456,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,50,0,80,39,517,56,36,-14,94,61
720,41456,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,50,20,90,47,420,63,15,29,109,39
719,41456,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,51,419,64,19,17,114,48
720,41456,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,50,20,90,50,1051,59,15,32,108,33
970,41456,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,41,592,53,13,37,93,24
720,41456,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,110,150,120,260,104,952,152,29,153,254,38
303,41456,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,90,110,80,200,87,564,112,28,98,197,38
303,41456,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,130,190,150,320,127,1007,185,35,192,309,43
720,41456,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,170,140,270,94,608,136,26,135,228,35
303,41456,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,90,50,150,52,668,79,17,43,130,45
708,41456,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,80,140,120,220,104,952,152,29,153,254,38
773,41456,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,100,70,170,87,564,112,28,99,197,37
312,41456,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,100,170,150,270,127,1007,185,35,192,309,43
312,41456,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,80,120,90,200,94,608,136,26,137,228,34
312,41456,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,40,70,30,110,52,668,79,17,43,130,45
815,41456,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,250,340,230,590,238,1190,329,78,287,562,113
847,41456,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,160,230,170,390,154,833,222,49,207,373,67
630,41456,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,330,470,340,800,291,1742,387,96,357,672,119
815,41456,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,300,320,220,620,266,1819,266,74,232,527,91
641,41456,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,250,340,240,590,291,1742,387,96,356,672,120
563,41456,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,130,200,150,330,154,833,222,49,207,373,67
563,41456,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,220,240,150,460,266,1819,266,74,230,527,92
515,41456,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,230,290,170,520,270,1834,332,102,272,597,126
712,41456,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,40,30,60,25,854,36,7,23,60,18
319,41456,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,40,20,70,34,1010,41,10,12,74,30
712,41456,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,23,605,31,7,17,54,18
712,41456,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,30,20,50,20,808,29,5,18,49,15
563,41456,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,559,43,0,43,43,11
636,41456,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,50,70,10,120,59,338,82,53,-1,140,77
660,41456,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,100,40,0,140,120,1334,49,37,-17,167,57
314,41456,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,60,30,90,44,258,59,14,23,102,39
816,41456,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,30,40,0,70,40,219,49,15,1,88,45
417,41456,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,36,252,46,13,0,81,43
314,41456,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,80,90,40,170,76,613,93,28,43,167,58
314,41456,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,70,40,130,60,1070,72,18,44,131,37
660,41456,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,40,60,40,100,35,894,52,9,44,86,19
314,41456,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,70,50,110,39,845,57,10,48,95,20
513,41456,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,20,20,30,18,486,26,5,12,44,16
937,41456,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,40,40,50,23,868,34,6,22,56,17
740,41456,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,90,160,100,250,114,822,172,37,144,283,63
419,41456,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,120,170,110,290,141,692,195,43,177,333,62
614,41456,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,80,30,130,51,419,64,19,15,114,49
513,41456,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,40,70,40,110,47,420,63,15,28,109,40
234,41456,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,30,50,30,80,34,432,51,10,25,84,31
567,41456,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,50,0,90,39,517,56,36,-12,94,60
216,41456,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,160,180,120,340,145,1304,146,40,112,288,60
262,41456,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,30,60,40,90,39,380,65,12,40,103,33
262,41456,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,50,70,60,120,59,870,85,16,80,143,25
262,41456,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,40,10,70,36,462,54,11,29,89,31
715,41456,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,40,50,0,90,47,622,66,42,-8,112,67
715,41456,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,80,60,130,50,587,65,16,50,114,27
262,41456,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,70,20,130,59,403,74,22,25,132,52
608,41456,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,130,180,60,310,124,717,173,112,44,294,131
262,41456,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,100,130,80,230,97,575,130,32,98,225,55
715,41456,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,130,90,220,86,1081,103,26,77,187,44
719,41487,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,130,80,250,145,1292,146,40,113,288,60
719,41487,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,40,0,70,37,513,52,33,-14,88,58
303,41487,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,30,60,30,90,46,415,62,15,28,107,39
720,41487,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,50,10,90,49,414,60,18,12,108,47
720,41487,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,30,50,20,80,41,1046,50,12,22,90,32
720,41487,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,50,80,50,130,68,587,87,22,73,154,32
720,41487,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,130,180,140,310,123,941,178,34,184,298,42
970,41487,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,50,70,50,120,52,554,68,17,54,119,27
720,41487,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,130,200,160,330,132,994,191,36,199,320,44
719,41487,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,110,170,130,280,100,598,145,28,145,243,37
720,41487,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,90,50,150,52,662,79,17,41,130,46
815,41487,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,100,160,140,260,123,941,178,34,182,298,43
312,41487,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,40,60,40,100,52,554,68,17,54,119,27
312,41487,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,110,170,140,280,132,994,191,36,197,320,45
312,41487,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,80,130,100,210,100,598,145,28,145,243,37
815,41487,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,40,70,30,110,52,662,79,17,41,130,46
224,41487,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,200,290,190,490,196,1167,271,64,225,463,100
309,41487,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,160,230,170,390,154,817,222,49,207,373,67
773,41487,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,340,470,340,810,295,1714,392,97,362,681,121
847,41487,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,300,320,220,620,266,1797,266,74,230,527,92
515,41487,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,250,350,250,600,295,1714,392,97,362,681,121
515,41487,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,130,200,150,330,154,817,222,49,208,373,66
319,41487,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,220,240,150,460,266,1797,266,74,230,527,92
515,41487,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,240,310,180,550,284,1809,348,107,286,626,131
319,41487,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,40,30,60,25,851,38,7,26,62,18
319,41487,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,40,50,20,90,41,1007,49,12,21,89,32
641,41487,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,10,20,10,30,14,602,18,4,1,32,16
563,41487,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,40,30,60,23,806,35,6,25,57,16
563,41487,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,516,43,0,43,43,11
636,41487,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,50,80,20,130,63,332,88,57,3,150,80
816,41487,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,100,20,-20,120,120,1439,19,37,-57,138,56
573,41487,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,60,30,90,45,253,60,14,26,104,38
314,41487,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,30,-10,50,29,215,36,11,-12,64,42
573,41487,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,38,248,48,14,1,85,44
660,41487,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,70,90,40,160,72,606,88,27,37,159,57
417,41487,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,50,60,30,110,50,1064,60,15,33,109,33
636,41487,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,30,60,40,90,34,890,49,9,40,82,19
573,41487,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,60,50,90,32,841,48,8,39,79,19
513,41487,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,20,20,30,16,484,25,4,12,41,15
513,41487,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,22,865,33,6,22,55,16
614,41487,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,90,160,100,250,114,810,172,37,142,283,64
419,41487,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,90,150,100,240,116,678,161,35,142,275,54
216,41487,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,70,20,120,49,414,60,18,11,108,48
419,41487,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,40,70,40,110,46,415,62,15,26,107,40
330,41487,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,30,50,30,80,34,428,51,10,26,84,30
513,41487,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,30,60,10,90,37,513,52,33,-15,88,59
513,41487,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,160,180,120,340,145,1292,146,40,112,288,60
414,41487,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,50,110,47,366,79,14,57,125,35
262,41487,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,50,80,70,130,63,864,91,17,87,153,26
715,41487,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,40,10,70,36,458,54,11,28,89,32
715,41487,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,30,60,10,90,44,617,61,39,-10,104,63
262,41487,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,30,50,30,80,30,581,39,9,25,68,20
414,41487,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,80,30,140,63,397,77,23,29,139,52
920,41487,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,140,190,60,330,133,705,184,120,48,314,139
715,41487,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,100,140,90,240,99,565,132,32,101,229,55
715,41487,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,110,150,100,260,103,1073,123,31,97,224,49
303,41518,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,130,140,90,270,155,1280,155,43,129,330,68
970,41518,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,70,20,110,52,509,74,47,-3,134,76
720,41518,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,70,40,110,53,410,72,17,40,133,45
719,41518,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,30,50,10,80,45,409,57,17,10,109,50
719,41518,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,50,20,90,51,1042,62,15,37,120,37
719,41518,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,50,70,50,120,61,579,79,20,70,149,32
970,41518,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,130,180,140,310,123,928,179,34,199,322,45
303,41518,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,60,70,50,130,58,548,74,19,62,141,32
720,41518,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,150,120,250,100,981,145,28,157,261,39
719,41518,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,90,140,110,230,81,588,118,22,125,212,34
970,41518,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,110,60,170,60,656,90,19,58,160,51
312,41518,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,100,160,140,260,123,928,179,34,197,322,46
312,41518,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,40,70,50,110,58,548,74,19,64,141,31
773,41518,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,130,110,210,100,981,145,28,157,261,39
630,41518,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,60,110,80,170,81,588,118,22,125,212,34
630,41518,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,50,80,40,130,60,656,90,19,59,160,50
630,41518,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,170,230,140,400,162,1148,225,53,191,412,96
847,41518,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,120,190,140,310,122,801,176,39,171,318,61
309,41518,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,290,400,280,690,253,1686,336,83,326,628,116
773,41518,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,280,300,210,580,249,1775,249,69,230,531,94
319,41518,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,210,300,210,510,253,1686,336,83,326,628,116
515,41518,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,100,160,120,260,122,801,176,39,171,318,61
563,41518,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,210,220,140,430,249,1775,249,69,230,531,94
641,41518,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,250,340,210,590,302,1783,370,114,331,716,147
712,41518,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,473,43,0,47,46,11
319,41518,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,30,20,50,19,848,29,5,19,51,16
515,41518,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,40,20,70,33,1003,39,10,10,77,32
319,41518,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,10,20,10,30,15,600,20,4,4,37,17
319,41518,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,40,30,60,23,803,35,6,27,62,17
314,41518,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,60,10,90,44,325,62,40,-10,113,69
573,41518,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,80,20,-10,100,104,1574,11,32,-65,123,55
573,41518,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,50,20,80,39,248,52,12,19,97,39
660,41518,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,20,-10,40,24,212,30,9,-18,58,42
314,41518,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,50,10,80,40,244,51,15,3,97,49
314,41518,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,60,50,90,32,837,47,8,40,84,20
573,41518,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,70,80,30,150,67,599,83,25,37,160,58
816,41518,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,80,50,140,62,1059,74,19,50,145,40
573,41518,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,70,50,120,44,886,64,12,61,115,23
513,41518,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,20,482,30,5,21,53,16
614,41518,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,40,40,60,29,862,43,8,34,77,20
614,41518,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,80,130,70,210,99,798,150,32,129,265,63
234,41518,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,80,120,80,200,96,666,134,29,120,245,53
419,41518,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,70,30,120,45,409,57,17,9,109,51
216,41518,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,80,50,130,53,410,72,17,42,133,44
614,41518,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,70,40,110,43,424,64,13,43,114,35
614,41518,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,80,20,130,52,509,74,47,-4,134,77
440,41518,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,170,190,130,360,155,1280,155,43,129,330,68
262,41518,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,90,70,130,57,349,94,17,79,161,41
414,41518,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,60,110,51,857,75,14,74,134,25
608,41518,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,60,30,90,46,454,67,14,46,120,36
715,41518,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,80,10,130,62,612,87,56,3,159,85
715,41518,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,30,50,30,80,33,577,43,10,31,81,22
608,41518,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,70,80,30,150,67,391,82,25,34,159,59
715,41518,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,40,230,93,692,130,84,24,238,114
414,41518,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,90,110,70,200,85,555,114,28,86,212,56
